label,handedness,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
F,Left,0.41291410,0.87371236,0.00000018,0.53718632,0.85135043,-0.07275469,0.64598930,0.70971632,-0.10073753,0.65096772,0.57734936,-0.12484419,0.55506104,0.52702934,-0.14133589,0.61243451,0.51948166,-0.04006213,0.64648497,0.38318127,-0.11876802,0.62368220,0.42202148,-0.18242201,0.59084266,0.47927007,-0.21177791,0.52302599,0.47731531,-0.03465392,0.54350156,0.30456638,-0.07548019,0.55157864,0.19335891,-0.11097898,0.55807799,0.09434801,-0.13277411,0.44015682,0.47667626,-0.04421786,0.45427823,0.31321549,-0.08087242,0.46644360,0.20812906,-0.10478454,0.47543550,0.11685854,-0.11643148,0.35584468,0.50713986,-0.06245384,0.37433466,0.37872887,-0.08439324,0.38151443,0.29630178,-0.08630637,0.38890296,0.22253504,-0.08404040
F,Left,0.41561258,0.86492538,0.00000011,0.54124922,0.85459602,-0.07089976,0.64372492,0.71567297,-0.09759966,0.63926828,0.58403933,-0.12017167,0.54689181,0.53279471,-0.13522589,0.61477745,0.52056402,-0.04573024,0.65021712,0.38210863,-0.12086350,0.62770307,0.41944635,-0.17702176,0.59304780,0.47940445,-0.20098536,0.52696925,0.47973377,-0.04020393,0.54959959,0.30609488,-0.08200076,0.55688691,0.19777489,-0.11305355,0.56022978,0.10295150,-0.13052842,0.44430268,0.47702244,-0.04888102,0.45589542,0.31368425,-0.08545076,0.46751124,0.21098366,-0.10582535,0.47569346,0.12170050,-0.11409333,0.35846895,0.50371480,-0.06570064,0.37246621,0.37195328,-0.08698322,0.38188508,0.28943670,-0.08812152,0.39441621,0.21410866,-0.08502804
F,Left,0.41967753,0.87456757,0.00000020,0.53640193,0.84606063,-0.06920186,0.63731134,0.72143102,-0.09992366,0.62706101,0.59846908,-0.12792554,0.53352177,0.53651774,-0.14879830,0.61232364,0.52270997,-0.03377628,0.63867962,0.38680166,-0.11065284,0.61401904,0.42844120,-0.17502138,0.58249271,0.49158788,-0.20536461,0.52484536,0.48254156,-0.02940475,0.54223466,0.31241843,-0.06913957,0.54816526,0.20156017,-0.10681098,0.55386168,0.10392940,-0.13124828,0.44395936,0.48471758,-0.03941104,0.45316273,0.32648852,-0.07336974,0.46480411,0.22025827,-0.09751868,0.47574931,0.12854430,-0.11061227,0.36168468,0.51811725,-0.05768982,0.37696266,0.39252609,-0.07643878,0.38428295,0.30996400,-0.07667902,0.39310592,0.23663311,-0.07430907
F,Left,0.34338373,0.87506473,0.00000022,0.50118482,0.84165502,-0.03817269,0.62192363,0.70807832,-0.04484821,0.68133348,0.58432901,-0.05626627,0.63529992,0.50081277,-0.06450956,0.56468600,0.51479900,0.02710118,0.61898607,0.37373000,-0.02919491,0.63284802,0.37757206,-0.08561920,0.62632143,0.41063464,-0.11397925,0.49545518,0.48012564,0.01724298,0.55395615,0.30288213,-0.00798493,0.58712524,0.19631068,-0.04686314,0.61029172,0.10833484,-0.07444123,0.42089194,0.47630417,-0.00695319,0.47516191,0.31135306,-0.03526652,0.50867867,0.20275365,-0.06734353,0.53167045,0.11245576,-0.08811163,0.33580372,0.49696025,-0.03726428,0.38231897,0.36741450,-0.05849482,0.40643391,0.27975398,-0.06737418,0.42331254,0.20055692,-0.07300317
F,Left,0.36326697,0.86165613,0.00000015,0.50857133,0.85649484,-0.06349775,0.64260602,0.72641563,-0.08491395,0.68184459,0.58596015,-0.10371346,0.60618556,0.51296216,-0.11852763,0.59974271,0.51955116,-0.03032967,0.66593528,0.37465808,-0.09751049,0.66830498,0.39345303,-0.15224063,0.64664406,0.44962013,-0.17597704,0.51447868,0.47671163,-0.02805116,0.56389433,0.29503825,-0.05759067,0.58417463,0.18440229,-0.09042839,0.59996951,0.09092602,-0.11259757,0.43077070,0.47209775,-0.03927137,0.46865833,0.30068210,-0.06853198,0.49660301,0.18827544,-0.09597660,0.52089047,0.09426990,-0.11372439,0.33645624,0.49518496,-0.05805246,0.36166000,0.36418694,-0.07924920,0.37816760,0.28066063,-0.08529153,0.39849895,0.20409712,-0.08849003
F,Left,0.42000920,0.88631427,0.00000020,0.54349589,0.86540353,-0.07728446,0.65231425,0.73718870,-0.11336561,0.65910774,0.60959625,-0.14641033,0.58142239,0.54640639,-0.17240851,0.60800886,0.52165300,-0.05213390,0.65387005,0.38397801,-0.13886142,0.64949197,0.43291986,-0.20522530,0.62767464,0.50347137,-0.23412462,0.51381946,0.48234251,-0.04589894,0.52509803,0.30373758,-0.09417063,0.52098882,0.19484922,-0.13481233,0.51732773,0.09592155,-0.15958962,0.42645913,0.48861074,-0.05412021,0.43278491,0.32176161,-0.09520043,0.43730396,0.21059515,-0.12084545,0.44317472,0.11226195,-0.13348457,0.33935875,0.52566290,-0.07099733,0.35020953,0.39536417,-0.09500670,0.35269076,0.30798382,-0.09826184,0.36127853,0.22577119,-0.09687461
F,Left,0.42180079,0.88100231,0.00000017,0.54321533,0.86312234,-0.07778996,0.64995116,0.73179448,-0.11330763,0.65733057,0.60245490,-0.14528817,0.57868922,0.54037827,-0.16999020,0.60657471,0.51893520,-0.05215964,0.65061957,0.38057852,-0.13652447,0.64332390,0.43061733,-0.20117740,0.61958539,0.50110078,-0.22959672,0.51297414,0.47999567,-0.04507916,0.52507591,0.30154675,-0.09350734,0.51899517,0.19126642,-0.13481839,0.51203829,0.09111896,-0.16034098,0.42666304,0.48562700,-0.05225687,0.43329275,0.32005015,-0.09315476,0.43777776,0.20718019,-0.12032831,0.44223431,0.10728133,-0.13459173,0.34094509,0.52198845,-0.06792077,0.35222495,0.39172238,-0.09098236,0.35476965,0.30446965,-0.09483782,0.36272478,0.22221771,-0.09473968
F,Left,0.35673362,0.87930727,0.00000028,0.50321072,0.84257269,-0.05094691,0.62453675,0.71038914,-0.06701186,0.67336679,0.57481760,-0.08550356,0.64299178,0.47065586,-0.10071018,0.57504827,0.51749516,-0.00207440,0.61898577,0.36040857,-0.06830103,0.64305949,0.35951734,-0.12501615,0.64768350,0.41092169,-0.15110980,0.49951544,0.48425207,-0.00684439,0.53859782,0.29935852,-0.03832281,0.55620986,0.18599507,-0.07358792,0.56626183,0.09553829,-0.09760467,0.42385793,0.48370427,-0.02649428,0.45304301,0.31241697,-0.05852317,0.47044781,0.20108607,-0.08346246,0.48311570,0.11044031,-0.09866527,0.33520174,0.50853962,-0.05346024,0.35708693,0.37548628,-0.07888951,0.36944437,0.28682595,-0.08676251,0.38166550,0.20692305,-0.09012787
F,Left,0.36749783,0.87646317,0.00000026,0.51361001,0.83295262,-0.04313888,0.63161659,0.69645494,-0.05454109,0.67501432,0.56548834,-0.06831329,0.64028788,0.46744186,-0.07978164,0.58319962,0.52019429,-0.00488685,0.63066053,0.36820695,-0.06642142,0.65138245,0.35862839,-0.12067907,0.65286750,0.39630067,-0.14812677,0.50466353,0.48531717,-0.01298933,0.54127878,0.30203599,-0.04709736,0.55822539,0.18810943,-0.08674362,0.56580681,0.09841675,-0.11527672,0.42522085,0.48371756,-0.03348565,0.45246613,0.31091398,-0.06747565,0.46985650,0.20012763,-0.09809607,0.48245689,0.10892966,-0.11850224,0.33605635,0.50830841,-0.05980746,0.35901910,0.37366912,-0.08724160,0.37082720,0.28286335,-0.09915271,0.38130087,0.20009974,-0.10677842
F,Left,0.36771461,0.87544447,0.00000027,0.51688814,0.83255738,-0.04543215,0.63581479,0.69970286,-0.05675698,0.67532939,0.56811416,-0.07091050,0.64888734,0.46808055,-0.08176870,0.58035654,0.51198018,0.00303402,0.62232596,0.35444686,-0.06058237,0.64763767,0.35599297,-0.11665010,0.65566617,0.40502271,-0.14319676,0.50345695,0.47923750,-0.00318371,0.54117274,0.29477274,-0.03478585,0.55981255,0.18141517,-0.07255334,0.57076693,0.09105819,-0.09890499,0.42642945,0.47908002,-0.02348068,0.45466331,0.30738276,-0.05478783,0.47270331,0.19695309,-0.08301331,0.48652881,0.10673141,-0.10089729,0.33736819,0.50490606,-0.05045010,0.36114228,0.37232360,-0.07457367,0.37304452,0.28365529,-0.08390850,0.38443255,0.20243776,-0.08897704
F,Left,0.36551535,0.87984538,0.00000029,0.51406300,0.83911943,-0.04630048,0.63578761,0.70282024,-0.05815016,0.67405307,0.56927919,-0.07238252,0.64237523,0.47007757,-0.08311086,0.58047181,0.51846886,-0.00066087,0.62409461,0.36293805,-0.06549655,0.64882946,0.36576757,-0.12184791,0.65498161,0.41667730,-0.14858663,0.50087345,0.48421431,-0.00675994,0.53819406,0.30033031,-0.03921779,0.55609578,0.18632215,-0.07677881,0.56625980,0.09556061,-0.10304777,0.42184824,0.48366824,-0.02690484,0.44877768,0.31153813,-0.05904210,0.46573636,0.20099899,-0.08721282,0.47916088,0.11045635,-0.10528418,0.33197296,0.51037097,-0.05377597,0.35534865,0.37795398,-0.07873058,0.36595336,0.28854263,-0.08853959,0.37727028,0.20649132,-0.09417790
F,Left,0.35752970,0.87426025,0.00000029,0.50931174,0.83551168,-0.04120988,0.63270712,0.69414091,-0.04918137,0.67233396,0.55705506,-0.05998224,0.63337314,0.46111539,-0.06819729,0.57732373,0.51610088,0.00270658,0.62043786,0.36426392,-0.05707647,0.64776778,0.36227214,-0.11036502,0.65805084,0.40431249,-0.13680972,0.49845392,0.48168203,-0.00485648,0.53257763,0.30061802,-0.03558353,0.55256724,0.18790960,-0.07279770,0.56521147,0.09624237,-0.09937967,0.41974217,0.48054853,-0.02531915,0.44475678,0.31070119,-0.05721680,0.46208039,0.20152637,-0.08589319,0.47550857,0.11027703,-0.10436451,0.33139014,0.50588596,-0.05179039,0.35438621,0.37086535,-0.07791704,0.36580241,0.27996379,-0.08915611,0.37735099,0.19577169,-0.09589530
F,Left,0.36045614,0.87906492,0.00000029,0.51264721,0.84286940,-0.04033482,0.63698584,0.70115322,-0.04825707,0.67979825,0.56274933,-0.05906133,0.63828564,0.46790111,-0.06792036,0.57972473,0.52326077,0.00046227,0.62540346,0.37125140,-0.05909038,0.64731228,0.36496526,-0.11265198,0.65067691,0.40565190,-0.13983300,0.50015211,0.48878267,-0.00779293,0.53797919,0.30651566,-0.03854964,0.55835789,0.19042793,-0.07750696,0.57088184,0.09534696,-0.10612956,0.42141864,0.48672062,-0.02834202,0.45069492,0.31449711,-0.06014512,0.46853060,0.20364118,-0.09121329,0.48237729,0.11076045,-0.11207421,0.33210048,0.51164544,-0.05455332,0.35613042,0.37364388,-0.08090017,0.36751395,0.28211814,-0.09306881,0.37887076,0.19819349,-0.10100061
F,Left,0.35770398,0.87622917,0.00000034,0.50599849,0.84285581,-0.04759273,0.62750489,0.70303100,-0.05820869,0.66692847,0.56869119,-0.07048470,0.63235748,0.47255212,-0.07971313,0.57375157,0.52097738,-0.00157309,0.62039876,0.36993289,-0.06394309,0.64636552,0.36751503,-0.11863583,0.65154946,0.41493946,-0.14437577,0.49545503,0.48660529,-0.00627786,0.53451657,0.30396858,-0.03744799,0.55481070,0.18920982,-0.07376938,0.56466442,0.10018820,-0.09867657,0.41776124,0.48543376,-0.02494947,0.44590539,0.31504321,-0.05681231,0.46462780,0.20353627,-0.08478470,0.47747859,0.11379409,-0.10207441,0.32918763,0.50994068,-0.05024135,0.35323256,0.37562469,-0.07619764,0.36702615,0.28533980,-0.08671227,0.38182339,0.20262906,-0.09231559
F,Left,0.35826558,0.87589157,0.00000028,0.51066333,0.83962405,-0.04657050,0.63273865,0.69629049,-0.05488103,0.67268044,0.56181282,-0.06541802,0.63302606,0.46931395,-0.07249513,0.57457834,0.51129937,0.00517119,0.61859614,0.35527006,-0.05536247,0.64278525,0.35415691,-0.10955899,0.64782482,0.40466344,-0.13482264,0.49644318,0.47770402,0.00102252,0.53527683,0.29522431,-0.02682510,0.55601811,0.18349880,-0.06143424,0.56830579,0.09818247,-0.08550324,0.41923442,0.47731498,-0.01765430,0.44838709,0.30731630,-0.04608451,0.46898893,0.19747740,-0.07234772,0.48431003,0.11092961,-0.08903463,0.32999915,0.50213355,-0.04337401,0.35584652,0.37016982,-0.06563774,0.37031677,0.28184807,-0.07421626,0.38485014,0.20214868,-0.07896848
F,Left,0.35538733,0.87627345,0.00000022,0.50815940,0.83956254,-0.04394762,0.63295639,0.70106202,-0.05428794,0.67600995,0.56559604,-0.06723990,0.63696355,0.46987158,-0.07746203,0.57900566,0.51795352,-0.00201887,0.62633938,0.36450058,-0.06438474,0.64778996,0.36693692,-0.11892232,0.65015650,0.41426516,-0.14554356,0.49907494,0.48279580,-0.00927693,0.53972489,0.29895470,-0.04044398,0.55791390,0.18707168,-0.07743292,0.56812185,0.09563625,-0.10395393,0.41977510,0.48130938,-0.02971932,0.44959664,0.30797061,-0.06061735,0.46689621,0.19819617,-0.08877555,0.48038647,0.10629267,-0.10768735,0.32879812,0.50652170,-0.05656798,0.35202742,0.37334344,-0.08045979,0.36410260,0.28506005,-0.09002642,0.37719133,0.20379898,-0.09628872
F,Left,0.35472292,0.87785876,0.00000024,0.51168847,0.84624696,-0.04672902,0.63776773,0.70175600,-0.05332227,0.67462307,0.56373769,-0.06249482,0.63573301,0.47284138,-0.06828801,0.57865828,0.51283991,0.00806189,0.62460864,0.35487643,-0.05354616,0.64941639,0.35623208,-0.10813894,0.65516478,0.41233763,-0.13312167,0.49828821,0.47951451,0.00400315,0.53849173,0.29402065,-0.02393178,0.55961198,0.18174946,-0.05852297,0.57312840,0.09624788,-0.08215499,0.42068684,0.48015758,-0.01510519,0.45089564,0.30859143,-0.04468123,0.47276968,0.19766116,-0.07136311,0.49015111,0.11036125,-0.08777609,0.33091193,0.50616556,-0.04137214,0.35589007,0.37336141,-0.06520469,0.37045881,0.28562164,-0.07471682,0.38685200,0.20567298,-0.07970721
F,Left,0.35555947,0.87658620,0.00000026,0.51281947,0.84268117,-0.04668649,0.63797957,0.69921720,-0.05430317,0.67322475,0.56040508,-0.06403540,0.63723183,0.46418458,-0.07031722,0.57787377,0.51455808,0.00409392,0.62371105,0.35657489,-0.05829171,0.65080804,0.36037850,-0.11412501,0.65941072,0.41351631,-0.14097400,0.49734038,0.48105761,-0.00057699,0.53742999,0.29768470,-0.03089679,0.55790532,0.18549120,-0.06910647,0.57099861,0.09654844,-0.09635946,0.41845444,0.48151830,-0.01959523,0.44884354,0.30868816,-0.05025315,0.46909970,0.19771498,-0.07976668,0.48605612,0.10723484,-0.09916290,0.32784069,0.50804675,-0.04544294,0.35271910,0.37438059,-0.06985327,0.36657691,0.28523153,-0.08102425,0.38253853,0.20308280,-0.08802745
F,Left,0.35372972,0.87546337,0.00000028,0.50800157,0.83976686,-0.04432631,0.63499892,0.69845396,-0.05071512,0.67221016,0.56297064,-0.05846418,0.63211703,0.47119424,-0.06344239,0.57825303,0.51814449,0.00240258,0.62413490,0.36585230,-0.05462463,0.65167242,0.36050284,-0.10667274,0.66065025,0.40270048,-0.13240874,0.49993291,0.48242566,-0.00276816,0.53752118,0.29757535,-0.03178388,0.55776304,0.18187135,-0.06955699,0.56851929,0.09338042,-0.09660675,0.42157149,0.47992358,-0.02099781,0.45016214,0.30853009,-0.05091901,0.46998352,0.19709858,-0.08179588,0.48439819,0.10842961,-0.10240115,0.33133578,0.50306118,-0.04536285,0.35577953,0.36987856,-0.06905916,0.36955750,0.28118002,-0.08019376,0.38353050,0.20082366,-0.08756477
F,Left,0.35697722,0.88296175,0.00000033,0.51136988,0.84705889,-0.04915697,0.63692158,0.70336312,-0.05916442,0.67782068,0.56420535,-0.07069698,0.63555694,0.47310540,-0.07876445,0.57858407,0.51825196,0.00308021,0.62895697,0.36404938,-0.05804566,0.65617764,0.35968167,-0.11261166,0.66270620,0.40707645,-0.13860005,0.49882090,0.48301417,-0.00087141,0.53991622,0.29699993,-0.03008873,0.55949491,0.18406495,-0.06635220,0.57043719,0.09662181,-0.09184505,0.42043954,0.48169118,-0.01946297,0.45053694,0.31061101,-0.04974712,0.46909067,0.19878930,-0.07873809,0.48252609,0.10944483,-0.09778054,0.33048058,0.50643897,-0.04506451,0.35519278,0.37298721,-0.06832235,0.36954856,0.28534812,-0.07781859,0.38461357,0.20557800,-0.08391245
F,Left,0.35948777,0.87764210,0.00000034,0.50982523,0.84319293,-0.04733600,0.63549775,0.70251656,-0.05720522,0.67509329,0.56442380,-0.06845782,0.63565785,0.46936631,-0.07669866,0.57846063,0.51945233,0.00032064,0.62117112,0.36588198,-0.05996092,0.64764237,0.35908687,-0.11362404,0.65601319,0.40442911,-0.13936746,0.49777934,0.48407677,-0.00401862,0.53516877,0.29993850,-0.03349301,0.55451381,0.18386319,-0.06938490,0.56537038,0.09528667,-0.09416250,0.41823119,0.48261231,-0.02211789,0.44608250,0.31168056,-0.05262653,0.46560293,0.19958457,-0.08028937,0.48018551,0.11057124,-0.09767403,0.32780612,0.50782239,-0.04689527,0.35124022,0.37536815,-0.07209351,0.36354351,0.28550398,-0.08247061,0.37681639,0.20375499,-0.08801053
F,Left,0.36198512,0.87470156,0.00000020,0.51506650,0.84023309,-0.03945697,0.63579279,0.69946623,-0.04500170,0.67328817,0.56421739,-0.05407073,0.63582647,0.47283652,-0.06007136,0.57838041,0.51226145,0.01081561,0.62311715,0.35381904,-0.04815330,0.64636606,0.35579801,-0.10131078,0.64950097,0.41018754,-0.12614131,0.50129652,0.47880194,0.00320443,0.54199404,0.29418969,-0.02403459,0.56083149,0.18271151,-0.05923213,0.56979799,0.09753135,-0.08385402,0.42432499,0.47887662,-0.01816086,0.45464507,0.30631155,-0.04610259,0.47411698,0.19649446,-0.07319412,0.48854503,0.10900629,-0.09084344,0.33555108,0.50411522,-0.04577797,0.35826492,0.37086612,-0.06770752,0.37047943,0.28193092,-0.07660549,0.38352978,0.20091771,-0.08198090
F,Left,0.36288100,0.86767209,0.00000028,0.51217860,0.84126461,-0.04613214,0.63388669,0.70498729,-0.05703098,0.67306536,0.57049155,-0.06922785,0.63967711,0.47367454,-0.07937378,0.58435482,0.51830679,-0.01062862,0.62973261,0.36409253,-0.07418309,0.65509176,0.36026508,-0.12920734,0.66063988,0.40794840,-0.15640436,0.50489026,0.48334852,-0.01660926,0.54269052,0.29874676,-0.05118333,0.56144154,0.18439880,-0.09102476,0.57023513,0.09672055,-0.11919632,0.42514604,0.48248762,-0.03516448,0.45314416,0.30871820,-0.06973632,0.47089806,0.19611558,-0.10143211,0.48440975,0.10416090,-0.12227132,0.33432639,0.50834340,-0.05961297,0.35643446,0.37536347,-0.08792082,0.36905241,0.28631231,-0.10125680,0.38252339,0.20428437,-0.10965687
F,Left,0.36433750,0.88149607,0.00000035,0.50995672,0.85406363,-0.05724684,0.63715297,0.72088051,-0.07483570,0.68778765,0.58519578,-0.09285583,0.63916159,0.49521115,-0.10745085,0.58390826,0.52068502,-0.01010140,0.63883412,0.36987936,-0.07560660,0.65704679,0.37357309,-0.13067146,0.65331709,0.42362577,-0.15454102,0.50106293,0.48819706,-0.01095959,0.54434830,0.30313876,-0.03849655,0.56071299,0.19108933,-0.07058948,0.56872463,0.10033178,-0.09157228,0.41912517,0.49033809,-0.02667303,0.44849554,0.32294592,-0.05534661,0.46582451,0.20978428,-0.08100463,0.47781992,0.11667705,-0.09666842,0.32481056,0.51961833,-0.05006469,0.34832880,0.39083582,-0.07294454,0.36235154,0.30652058,-0.08003502,0.37567922,0.22986166,-0.08275259
F,Left,0.36076719,0.87891382,0.00000043,0.51040959,0.84926641,-0.05665964,0.63446295,0.71736383,-0.07312606,0.68585366,0.58322239,-0.09077023,0.63995266,0.49185038,-0.10497096,0.58160621,0.51996571,-0.00481777,0.63343883,0.36709738,-0.06832744,0.65603781,0.36820060,-0.12174410,0.65806442,0.41948688,-0.14467695,0.49992692,0.48753309,-0.00550236,0.54237801,0.30274504,-0.03247939,0.56204987,0.18972504,-0.06330895,0.57409179,0.09919238,-0.08317682,0.41831702,0.48969445,-0.02152754,0.44771498,0.32187593,-0.05066602,0.46688822,0.20822322,-0.07533514,0.48067534,0.11642924,-0.08968136,0.32420468,0.51809806,-0.04533011,0.34945655,0.39101368,-0.06953826,0.36294413,0.30568594,-0.07724516,0.37496448,0.22843075,-0.07990489
F,Left,0.37716144,0.88176525,0.00000038,0.51757753,0.84689295,-0.06416051,0.64164996,0.72423846,-0.09215057,0.69073832,0.58928138,-0.12047065,0.64104617,0.48923633,-0.14364575,0.59664875,0.51927519,-0.01703945,0.65676326,0.37162834,-0.09255540,0.66764569,0.38825774,-0.15266600,0.65689003,0.44858462,-0.17734596,0.50915229,0.48434886,-0.01689337,0.55401516,0.30091736,-0.05210523,0.57097459,0.19026813,-0.08595305,0.58393717,0.09454110,-0.10648116,0.42364728,0.48588443,-0.03262845,0.45570266,0.31641114,-0.06695603,0.47548467,0.20465735,-0.08948696,0.49274665,0.11021680,-0.10079480,0.32755190,0.51676953,-0.05662639,0.35373342,0.38545537,-0.08047644,0.36916059,0.29986820,-0.08333699,0.38489103,0.22203548,-0.08148465
F,Left,0.36613458,0.88202965,0.00000032,0.50970739,0.85117865,-0.06590529,0.63773197,0.72523826,-0.09144529,0.68602568,0.58857012,-0.11640198,0.62724686,0.49343419,-0.13586131,0.59851253,0.52311057,-0.01352255,0.66239876,0.37823522,-0.08497967,0.66210186,0.39216754,-0.14395691,0.63959378,0.44811997,-0.16854888,0.50852889,0.48837239,-0.01080957,0.55793786,0.30679524,-0.04318930,0.57619518,0.19598916,-0.07609054,0.58788514,0.10332316,-0.09636778,0.42170566,0.48871309,-0.02416235,0.45629585,0.31960997,-0.05630629,0.47595891,0.21037534,-0.07853743,0.49135226,0.11972535,-0.08957979,0.32553095,0.51772875,-0.04605668,0.35273308,0.38355911,-0.06853641,0.36738870,0.29735610,-0.07110650,0.38182813,0.21914020,-0.06914750
F,Left,0.36325026,0.88328993,0.00000033,0.50706470,0.85007906,-0.06183806,0.63496637,0.72254866,-0.08525525,0.68382847,0.58660948,-0.10895073,0.62826377,0.48924127,-0.12680689,0.59320992,0.51923323,-0.00936870,0.65840495,0.37382668,-0.08082858,0.66645521,0.39513439,-0.13880053,0.65173447,0.45725235,-0.16216843,0.50524676,0.48194560,-0.00815947,0.55334669,0.30034000,-0.03923598,0.57125974,0.19063397,-0.07055417,0.58363408,0.09660223,-0.08929777,0.41911072,0.48209214,-0.02306793,0.45383680,0.31361398,-0.05443237,0.47603399,0.20460790,-0.07515442,0.49358395,0.11255553,-0.08526441,0.32339898,0.51028109,-0.04626995,0.35154638,0.38131303,-0.06796215,0.36673084,0.29758453,-0.06971827,0.38202947,0.22034854,-0.06716984
F,Left,0.37256670,0.88213444,0.00000038,0.51338303,0.84868312,-0.06685154,0.63798022,0.72362590,-0.09445607,0.68467891,0.58746046,-0.12182452,0.63187587,0.48811167,-0.14312135,0.59613973,0.51820004,-0.01499110,0.66192609,0.37429091,-0.08988689,0.66914833,0.39754918,-0.14963458,0.65364516,0.45955756,-0.17371629,0.50845218,0.48248953,-0.01266921,0.55762070,0.30160373,-0.04693103,0.57662255,0.19140275,-0.08001199,0.59074908,0.09553069,-0.09961260,0.42271835,0.48453522,-0.02691757,0.45693266,0.31674615,-0.06141850,0.47847387,0.20631576,-0.08401678,0.49661803,0.11248726,-0.09475315,0.32783821,0.51529181,-0.04969453,0.35636535,0.38594997,-0.07415269,0.37126368,0.30117700,-0.07758428,0.38620248,0.22323483,-0.07569578
F,Left,0.36647493,0.88342601,0.00000034,0.50931692,0.84943843,-0.06602187,0.63561255,0.72257572,-0.09235565,0.68403196,0.58711791,-0.11857641,0.63207120,0.48793817,-0.13874111,0.59540218,0.51818138,-0.01365179,0.66206509,0.37376881,-0.08820969,0.66875595,0.39775303,-0.14818008,0.65259904,0.46052399,-0.17243025,0.50664860,0.48209232,-0.01154169,0.55579263,0.30116975,-0.04512380,0.57451850,0.19131064,-0.07831661,0.58815986,0.09649181,-0.09822096,0.41956431,0.48392630,-0.02604396,0.45467737,0.31594643,-0.05990311,0.47661042,0.20607150,-0.08271909,0.49511203,0.11259592,-0.09384887,0.32354590,0.51421022,-0.04906392,0.35272717,0.38488764,-0.07327125,0.36753547,0.30029890,-0.07674384,0.38223076,0.22232988,-0.07503688
F,Left,0.36812103,0.87738395,0.00000040,0.51533371,0.84193194,-0.06613444,0.64024186,0.71850067,-0.09220966,0.68124527,0.58516836,-0.11751966,0.62360519,0.48951969,-0.13718976,0.60326606,0.52140492,-0.01504892,0.66692543,0.37690225,-0.08687106,0.66944683,0.39260089,-0.14551012,0.65059423,0.44967496,-0.16931625,0.51235461,0.48617095,-0.01152648,0.56168848,0.30211133,-0.04511948,0.58118153,0.18942659,-0.07795467,0.59532756,0.09713393,-0.09753264,0.42305505,0.48695654,-0.02400953,0.45726255,0.31572634,-0.05756807,0.47803533,0.20478389,-0.08076426,0.49549749,0.11522114,-0.09147953,0.32498938,0.51673692,-0.04471163,0.35464874,0.38128048,-0.06782685,0.36827382,0.29354551,-0.07088578,0.38150251,0.21551521,-0.06871365
F,Left,0.37500060,0.87878567,0.00000040,0.51698947,0.83955145,-0.05928538,0.63921613,0.72126400,-0.08577029,0.68378294,0.59138143,-0.11273058,0.62804210,0.49576253,-0.13452767,0.59903550,0.52639264,-0.01618577,0.66234666,0.38069063,-0.08907817,0.66789216,0.39642012,-0.14810878,0.65159065,0.45210451,-0.17301618,0.51100892,0.48949644,-0.01705980,0.55866814,0.30553091,-0.05412441,0.57913280,0.19598155,-0.08987968,0.59426123,0.10372725,-0.11160883,0.42393386,0.48929176,-0.03251898,0.45497149,0.31945059,-0.06788941,0.47694272,0.20867942,-0.09264976,0.49611858,0.11665472,-0.10516250,0.32776031,0.51873398,-0.05532129,0.35540587,0.38553542,-0.07889906,0.36935225,0.29869789,-0.08240454,0.38253021,0.22082950,-0.08117995
F,Left,0.36618173,0.88073766,0.00000040,0.51144314,0.84439456,-0.06429099,0.63647950,0.72414398,-0.09092269,0.67855608,0.59012616,-0.11691444,0.62183720,0.49447930,-0.13742635,0.59970987,0.52611095,-0.01547113,0.66479278,0.38103887,-0.08597405,0.66685945,0.39649987,-0.14441158,0.64833498,0.45230749,-0.16923095,0.51071328,0.48880279,-0.01294062,0.55993485,0.30415291,-0.04772214,0.57958305,0.19070822,-0.08376537,0.59387356,0.09623587,-0.10647193,0.42285693,0.48713073,-0.02552278,0.45712221,0.31379658,-0.05959104,0.47784358,0.20110330,-0.08586668,0.49558055,0.10868886,-0.09980971,0.32688624,0.51458251,-0.04576914,0.35392714,0.37859127,-0.06884905,0.36829862,0.29005063,-0.07345378,0.38333458,0.21083622,-0.07337407
F,Left,0.36872411,0.88635886,0.00000034,0.50734526,0.84977514,-0.06445364,0.63117725,0.72926831,-0.09343117,0.67114294,0.59563124,-0.12166889,0.61006540,0.50385934,-0.14392315,0.60247791,0.52594239,-0.01950748,0.66871816,0.38173437,-0.09115528,0.67085534,0.40353382,-0.15083386,0.65225416,0.46338534,-0.17703193,0.51527220,0.48497587,-0.01809357,0.55971450,0.30146581,-0.05431299,0.57637018,0.19186220,-0.09209332,0.58857971,0.09851021,-0.11625101,0.42799461,0.48198336,-0.03120349,0.45787364,0.31120485,-0.06518043,0.47922006,0.19915251,-0.09161061,0.49801829,0.10519662,-0.10642586,0.33264419,0.50936371,-0.05193390,0.35654059,0.37462091,-0.07376356,0.37070391,0.28742811,-0.07649493,0.38693991,0.20972985,-0.07543999
